Source,Publication Date,Title,finbert_compound,finbert_positive,finbert_negative,finbert_neutral
Guardian,2023-08-12,Another interest rate rise? News on prices and wages may decide,-0.015427345409989357,0.02598492242395878,0.041412267833948135,0.9326027631759644
Guardian,2023-07-28,Big UK lenders cut fixed mortgage deals in sign rates may be close to peaking,-0.08365418761968613,0.07027340680360794,0.15392759442329407,0.7757989764213562
Guardian,2022-10-03,UN accuses richest countries of ‘imprudent gamble’ in inflation fight,0.032557014375925064,0.0756562352180481,0.04309922084212303,0.8812445998191833
Guardian,2022-11-15,The Guardian view on mass unemployment: inflation will drop without this pain | Editorial,0.04118283465504646,0.0603555366396904,0.019172701984643936,0.9204717874526978
Guardian,2022-10-24,"As inflation soars, it’s time to make your money work harder",0.6934522390365601,0.8137370944023132,0.12028484046459198,0.0659780502319336
Guardian,2022-11-15,Vodafone warns of UK price rises and job cuts as inflation bites,0.20743675529956818,0.33400630950927734,0.12656955420970917,0.5394241809844971
Guardian,2023-07-28,What will Spotify’s price rise mean for its recording artists and songwriters?,0.07651812583208084,0.20194871723651886,0.12543059885501862,0.6726206541061401
Guardian,2023-08-03,Bank of England poised to raise UK interest rates to 5.25%,0.007671736180782318,0.018397120758891106,0.010725384578108788,0.9708775281906128
Guardian,2023-07-09,It’s not just the Bank of England feeling the heat from wrong forecasts | Torsten Bell,0.8196440935134888,0.8827972412109375,0.0631532222032547,0.05404949188232422
Guardian,2023-06-20,Tory MPs split on whether to intervene to help mortgage holders,0.0023321714252233505,0.023908689618110657,0.021576518192887306,0.9545148015022278
Guardian,2023-07-03,MPs accuse banks of ‘blatant profiteering’ as savings rates remain low,0.11519352346658707,0.1580663025379181,0.042872779071331024,0.7990608811378479
Guardian,2023-08-17,Telstra defends hike in mobile fees despite posting $2.1bn annual profit,-0.6269344687461853,0.053210482001304626,0.6801449060440063,0.26664453744888306
Guardian,2023-11-21,"Brexit has ‘chilled’ business investment, says Bank of England deputy governor",-0.0326957181096077,0.1024586483836174,0.1351543664932251,0.7623869776725769
Guardian,2023-07-12,"Rising UK interest rates threaten Sunak’s fiscal plans, OBR to warn",-0.01689322479069233,0.04892392456531525,0.06581714749336243,0.8852589130401611
Guardian,2022-11-20,Black Friday may lose its sparkle as football and inflation hit online sales,0.01363204326480627,0.027563616633415222,0.013931573368608952,0.9585047960281372
Guardian,2023-06-17,"Sunak, Hunt and homebuyers brace for an economic Big Wednesday",-0.11033742129802704,0.16041870415210724,0.2707561254501343,0.5688251852989197
Guardian,2022-09-14,UK inflation falls to 9.9% after drop in petrol prices,-0.3794749975204468,0.02543731778860092,0.40491238236427307,0.5696503520011902
Guardian,2022-11-16,UK inflation jumps to 11.1% on back of energy and food price rises,-0.008109943009912968,0.08036673814058304,0.08847668021917343,0.8311565518379211
Guardian,2022-11-16,More pain to come for vulnerable households despite hopes UK inflation has peaked,-0.03604821860790253,0.026442961767315865,0.06249118223786354,0.9110658764839172
Guardian,2023-06-28,UK watchdogs agree on ‘action plan’ to prevent consumers being ripped off,0.6702396869659424,0.7851095795631409,0.11486989259719849,0.10002050548791885
Guardian,2023-08-16,"Admiral profit up 4% despite insuring 380,000 fewer vehicles",-0.6160483956336975,0.028728729113936424,0.6447771191596985,0.32649415731430054
Guardian,2023-07-16,Opposition grows among teachers to 6.5% pay offer in England,0.03469444811344147,0.2524162530899048,0.21772180497646332,0.5298619270324707
Guardian,2022-09-13,Aldi becomes fourth largest supermarket as grocery inflation hits 12.4%,-0.9245234727859497,0.028796982020139694,0.9533204436302185,0.017882609739899635
Guardian,2023-11-02,Bank of England warns of recession risk in run-up to expected election next year,-0.025895945727825165,0.03433145582675934,0.0602274015545845,0.905441164970398
Guardian,2022-11-30,Federal Reserve to slow interest rate rises as it tackles 40-year inflation high,-0.017411353066563606,0.016733141615986824,0.03414449468255043,0.9491223096847534
Guardian,2023-06-12,Bank of England rates-setter says further hikes may be needed,-0.15769478678703308,0.03263586014509201,0.1903306543827057,0.7770335078239441
Guardian,2023-06-12,‘This is just ruinous’: the Britons unable to afford their homes,0.3854379653930664,0.4299357831478119,0.04449782148003578,0.5255663990974426
Guardian,2023-05-26,Hunt will back more interest rate rises even if they push UK to recession,0.0030576586723327637,0.2779167890548706,0.27485913038253784,0.44722414016723633
Guardian,2023-07-15,No 10 reportedly in talks about making end of inheritance tax a manifesto pledge,0.5146287679672241,0.5669675469398499,0.05233877897262573,0.3806936740875244
Guardian,2022-11-08,UK shoppers switch to budget ranges as grocery price inflation hits record high,0.0006916243582963943,0.019732901826500893,0.0190412774682045,0.9612258076667786
Guardian,2023-06-22,Turkish central bank raises interest rates to 15% after two-year freeze,-0.2663682997226715,0.07743585854768753,0.34380415081977844,0.5787599682807922
Guardian,2023-06-22,Bank of England raises interest rates by a half point to 5%,-0.19110386073589325,0.043226178735494614,0.23433004319667816,0.7224437594413757
Guardian,2023-05-25,UK homeowners and first-time buyers warned to brace for 5%-plus mortgage rates,-0.7609810829162598,0.03992193192243576,0.8009030222892761,0.15917502343654633
Guardian,2022-10-19,How Iceland’s legion of shoppers are making ends meet as inflation soars,-0.15952901542186737,0.2753671705722809,0.43489617109298706,0.2897365987300873
Guardian,2023-11-22,What to expect in the autumn statement 2023,-0.5174846053123474,0.06939876079559326,0.5868833661079407,0.3437178432941437
Guardian,2023-07-08,"UK tax cuts unlikely before election, says Jeremy Hunt",0.4855673313140869,0.672521710395813,0.18695437908172607,0.14052389562129974
Guardian,2023-07-20,"Make your price labels clearer, watchdog tells UK supermarkets",0.02297014743089676,0.040683671832084656,0.017713524401187897,0.9416028261184692
Guardian,2022-09-22,JD Sports ‘cautious’ over outlook amid inflation rise and strike threats,-0.15715710818767548,0.025974595919251442,0.18313170969486237,0.7908937335014343
Guardian,2023-07-21,‘An all time low’: UK hospitality bosses say industry is fighting for survival,0.05789400637149811,0.07330604642629623,0.015412040054798126,0.911281943321228
Guardian,2023-09-29,We have all felt powerless as poverty mounts in Tory Britain. Here is a practical way to hold back the tide | Polly Toynbee,0.46538180112838745,0.5411843061447144,0.0758025124669075,0.38301321864128113
Guardian,2022-08-20,‘I am not blaming anyone’: Estonians shrug off 23% inflation,0.0714317187666893,0.15376940369606018,0.08233768492937088,0.7638928890228271
Guardian,2023-11-20,Sunak says he will cut taxes ‘over time’ as he reveals new economic priorities,0.45224353671073914,0.705149233341217,0.2529056966304779,0.041945066303014755
Guardian,2022-09-10,"Central bankers can swagger all they like, but they can’t tame inflation | Phillip Inman",0.04361165314912796,0.16242989897727966,0.1188182458281517,0.7187519073486328
Guardian,2023-08-16,It’s good news that real wages are no longer falling – but the fall has already been deep | Greg Jericho,-0.10724908113479614,0.08920492231845856,0.1964540034532547,0.7143411040306091
Guardian,2023-10-21,A property price rise in the UK could be the Tories’ last election trump card,0.011477169580757618,0.02357466146349907,0.012097491882741451,0.964327871799469
Guardian,2023-04-27,Sainsbury’s and Unilever deny claims of profiteering in cost of living crisis,-0.035450924187898636,0.014605057425796986,0.05005598068237305,0.9353389739990234
Guardian,2023-06-30,The event that will decide the next election has already happened – even if Rishi Sunak doesn’t know it yet | Jonathan Freedland,0.7458978295326233,0.7992306351661682,0.05333277955651283,0.14743655920028687
Guardian,2023-05-28,Terrible news for Sunak and Hunt puts election victory all but out of reach | Larry Elliott,-0.01869659312069416,0.10414514690637589,0.1228417381644249,0.7730130553245544
Guardian,2023-11-14,Millions of UK households forced to unplug fridge or freezer amid rising bills,0.0247948057949543,0.03550855070352554,0.010713745839893818,0.9537776708602905
Guardian,2023-06-23,Who hires (and fires) the Bank of England governor?,0.5768458843231201,0.608101487159729,0.03125562146306038,0.3606428802013397
Guardian,2022-09-01,Energy price inflation: how the UK and EU could fight it,0.04666639864444733,0.22182026505470276,0.17515386641025543,0.6030258536338806
Guardian,2023-10-25,Heineken’s UK summer beer sales dampened by higher prices and poor weather,-0.10691705346107483,0.016785401850938797,0.12370245158672333,0.8595121502876282
Guardian,2022-10-13,Inflation and soaring bills putting brakes on switch to electric vehicles in UK,0.012778395786881447,0.03130452707409859,0.01852613128721714,0.9501693248748779
Guardian,2022-08-30,UK food price inflation hits highest level since global financial crash,-0.467375785112381,0.03324740380048752,0.5006231665611267,0.4661293923854828
Guardian,2023-11-23,"UK households to be £1,900 poorer by end of this parliament, say economists",0.029398035258054733,0.07923927903175354,0.049841247498989105,0.870919406414032
Guardian,2023-05-27,Insurance giant halts sale of new home policies in California due to wildfires,0.11424615979194641,0.1540200263261795,0.0397738516330719,0.8062061667442322
Guardian,2023-05-08,"About 700,000 UK households missed rent or mortgage payment last month",0.05567721650004387,0.09018059074878693,0.03450337424874306,0.8753160238265991
Guardian,2022-06-17,Fight against inflation raises spectre of global recession,-0.006510196253657341,0.020991284400224686,0.027501480653882027,0.9515072703361511
Guardian,2022-09-21,"Stamp duty cut will benefit UK’s wealthier and raise inflation, say experts",-0.19138921797275543,0.08010169118642807,0.2714909017086029,0.6484073996543884
Guardian,2023-05-11,Bank of England raises UK interest rates to 4.5%,-0.04253120720386505,0.0705442950129509,0.11307550221681595,0.8163802027702332
Guardian,2022-08-06,How to protect your savings and pension from UK inflation,0.12548458576202393,0.14346852898597717,0.017983950674533844,0.8385475277900696
Guardian,2023-06-29,Rwanda asylum ruling nudges Sunak’s five pledges closer to collapse,0.08969086408615112,0.12394344061613083,0.03425257280468941,0.841804027557373
Guardian,2023-10-02,"UK food prices fall in September for first time in two years, figures show",-0.0015377774834632874,0.017642641440033913,0.0191804189234972,0.963176965713501
Guardian,2023-09-21,Bank of England’s interest rate pause raises hopes peak has been reached,-0.017237909138202667,0.03995611518621445,0.057194024324417114,0.9028498530387878
Guardian,2023-11-22,Autumn statement 2023: key points at a glance,0.00823613815009594,0.02290015108883381,0.01466401293873787,0.9624358415603638
Guardian,2023-05-09,Sainsbury’s cuts prices of own-label bread and butter,-0.00477677071467042,0.03062339685857296,0.03540016710758209,0.933976411819458
Guardian,2023-09-29,UK Treasury minister defends tax plans in face of biggest rise on record,0.042801786214113235,0.1555531620979309,0.11275137960910797,0.7316954135894775
Guardian,2023-06-07,Jeremy Hunt expresses concern about cost of living crisis after OECD forecast,-0.6271973848342896,0.02820688486099243,0.6554042100906372,0.3163888454437256
Guardian,2023-05-07,How to get a better mobile phone deal in the UK,0.8363356590270996,0.9056116342544556,0.06927596777677536,0.02511240914463997
Guardian,2022-11-16,Forget the budget: the scars left by 11% inflation will last for years to come | Martin Kettle,0.38989952206611633,0.4567018449306488,0.06680232286453247,0.4764958322048187
Guardian,2023-04-03,Oil price surges after surprise Opec+ production cut,-0.1516674906015396,0.0598575696349144,0.2115250527858734,0.7286173701286316
Guardian,2023-09-25,"UK’s cost of living crisis will cause thousands of premature deaths, study says",0.4893805980682373,0.6425501704216003,0.15316955745220184,0.2042803168296814
Guardian,2022-08-22,"Truss poised to plunge UK economy into ‘inflation spiral’, says Sunak",0.06963532418012619,0.09165835380554199,0.022023029625415802,0.8863186240196228
Guardian,2023-11-17,What can Jeremy Hunt do with his £13bn headroom in the autumn statement?,0.060107771307229996,0.12242766469717026,0.06231989711523056,0.815252423286438
